exchange,stock_symbol,date,dividends
NYSE,KSM,1994-04-11,0.068
NYSE,KSM,1994-03-09,0.068
NYSE,KSM,1994-02-09,0.068
NYSE,KSM,1994-01-10,0.068
NYSE,KSM,1993-12-09,0.093
NYSE,KSM,1993-11-08,0.068
NYSE,KSM,1993-10-08,0.075
NYSE,KSM,1993-09-09,0.075
NYSE,KSM,1993-08-09,0.075
NYSE,KSM,1993-07-09,0.075
NYSE,KSM,1993-06-09,0.075
NYSE,KSM,1993-05-10,0.075
NYSE,KSM,1993-04-08,0.075
NYSE,KSM,1993-03-09,0.075
NYSE,KSM,1993-02-05,0.075
NYSE,KSM,1993-01-11,0.075
NYSE,KSM,1992-12-09,0.075
NYSE,KSM,1992-11-06,0.075
NYSE,KSM,1992-10-08,0.075
NYSE,KSM,1992-09-09,0.075
NYSE,KSM,1992-08-10,0.075
NYSE,KSM,1992-07-09,0.075
NYSE,KSM,1992-06-09,0.075
NYSE,KSM,1992-05-11,0.075
NYSE,KSM,1992-04-09,0.075
NYSE,KSM,1992-03-09,0.075
NYSE,KSM,1992-02-10,0.075
NYSE,KSM,1992-01-09,0.075
NYSE,KSM,1991-12-09,0.102
NYSE,KSM,1991-11-08,0.075
NYSE,KSM,1991-10-08,0.075
NYSE,KSM,1991-09-09,0.075
NYSE,KSM,1991-08-09,0.075
NYSE,KSM,1991-07-09,0.075
NYSE,KSM,1991-06-10,0.075
NYSE,KSM,1991-05-09,0.075
NYSE,KSM,1991-04-09,0.075
NYSE,KSM,1991-03-11,0.075
NYSE,KSM,1991-02-11,0.075
NYSE,KSM,1991-01-09,0.075
NYSE,KSM,1990-12-10,0.095
NYSE,KSM,1990-11-08,0.075
NYSE,KSM,1990-10-09,0.075
NYSE,KSM,1990-09-10,0.075
NYSE,KSM,1990-08-09,0.075
NYSE,KSM,1990-07-09,0.075
NYSE,KSM,1990-06-11,0.075
NYSE,KSM,1990-05-09,0.075
NYSE,KSM,1990-04-06,0.075
NYSE,KSM,1990-03-09,0.075
NYSE,KSM,1990-02-09,0.075
NYSE,KSM,1990-01-08,0.075
NYSE,KSM,1989-12-11,0.125
NYSE,KSM,1989-11-09,0.075
NYSE,KSM,1989-10-06,0.075
NYSE,KSM,1989-09-11,0.075
NYSE,KSM,1989-08-09,0.075
NYSE,KSM,1989-07-10,0.075
NYSE,KTH,2009-10-27,1.0
NYSE,KTH,2009-04-27,1.0
NYSE,KTH,2008-10-28,1.0
NYSE,KTH,2008-04-25,1.0
NYSE,KTH,2007-10-25,1.0
NYSE,KTH,2007-04-25,1.0
NYSE,KTH,2006-10-25,1.0
NYSE,KTH,2006-04-26,1.0
NYSE,KTH,2005-10-26,1.0
NYSE,KTH,2005-04-27,1.0
NYSE,KTH,2004-10-27,1.0
NYSE,KTH,2004-04-27,1.0
NYSE,KTH,2003-10-27,1.0
NYSE,KTH,2003-04-25,1.0
NYSE,KTH,2002-10-25,1.0
NYSE,KTH,2002-04-25,0.5
NYSE,KTH,2001-10-25,1.0
NYSE,KTH,2001-04-25,0.5
NYSE,KTF,2010-01-14,0.07
NYSE,KTF,2009-12-15,0.07
NYSE,KTF,2009-11-12,0.07
NYSE,KTF,2009-10-14,0.068
NYSE,KTF,2009-09-16,0.068
NYSE,KTF,2009-08-13,0.068
NYSE,KTF,2009-07-15,0.065
NYSE,KTF,2009-06-11,0.065
NYSE,KTF,2009-05-14,0.065
NYSE,KTF,2009-04-15,0.062
NYSE,KTF,2009-03-12,0.062
NYSE,KTF,2009-02-12,0.062
NYSE,KTF,2009-01-15,0.056
NYSE,KTF,2008-12-11,0.071
NYSE,KTF,2008-11-13,0.051
NYSE,KTF,2008-10-14,0.051
NYSE,KTF,2008-09-16,0.051
NYSE,KTF,2008-08-14,0.051
NYSE,KTF,2008-07-15,0.048
NYSE,KTF,2008-06-12,0.048
NYSE,KTF,2008-05-15,0.048
NYSE,KTF,2008-04-15,0.048
NYSE,KTF,2008-03-13,0.048
NYSE,KTF,2008-02-14,0.048
NYSE,KTF,2008-01-16,0.048
NYSE,KTF,2007-12-13,0.048
NYSE,KTF,2007-11-14,0.048
NYSE,KTF,2007-10-11,0.048
NYSE,KTF,2007-09-13,0.048
NYSE,KTF,2007-08-15,0.048
NYSE,KTF,2007-07-12,0.048
NYSE,KTF,2007-06-14,0.048
NYSE,KTF,2007-05-15,0.048
NYSE,KTF,2007-04-12,0.048
NYSE,KTF,2007-03-15,0.048
NYSE,KTF,2007-02-14,0.048
NYSE,KTF,2007-01-16,0.048
NYSE,KTF,2006-12-14,0.048
NYSE,KTF,2006-11-16,0.04
NYSE,KTF,2006-10-12,0.045
NYSE,KTF,2006-09-19,0.045
NYSE,KTF,2006-08-15,0.045
NYSE,KTF,2006-07-13,0.045
NYSE,KTF,2006-06-14,0.048
NYSE,KTF,2006-05-16,0.048
NYSE,KTF,2006-04-17,0.052
NYSE,KTF,2006-03-14,0.052
NYSE,KTF,2006-02-14,0.068
NYSE,KTF,2006-01-17,0.068
NYSE,KTF,2005-12-15,0.068
NYSE,KTF,2005-11-15,0.068
NYSE,KTF,2005-10-13,0.068
NYSE,KTF,2005-09-15,0.068
NYSE,KTF,2005-08-11,0.068
NYSE,KTF,2005-07-14,0.068
NYSE,KTF,2005-06-15,0.068
NYSE,KTF,2005-05-12,0.068
NYSE,KTF,2005-04-14,0.068
NYSE,KTF,2005-03-15,0.068
NYSE,KTF,2005-02-15,0.068
NYSE,KTF,2005-01-13,0.068
NYSE,KTF,2004-12-15,0.068
NYSE,KTF,2004-11-12,0.068
NYSE,KTF,2004-10-14,0.068
NYSE,KTF,2004-09-15,0.068
NYSE,KTF,2004-08-12,0.068
NYSE,KTF,2004-07-14,0.068
NYSE,KTF,2004-06-15,0.068
NYSE,KTF,2004-05-13,0.068
NYSE,KTF,2004-04-14,0.068
NYSE,KTF,2004-03-11,0.068
NYSE,KTF,2004-02-12,0.068
NYSE,KTF,2004-01-14,0.068
NYSE,KTF,2003-12-12,0.068
NYSE,KTF,2003-11-13,0.068
NYSE,KTF,2003-10-16,0.068
NYSE,KTF,2003-09-11,0.068
NYSE,KTF,2003-08-13,0.065
NYSE,KTF,2003-07-15,0.065
NYSE,KTF,2003-06-12,0.065
NYSE,KTF,2003-05-14,0.065
NYSE,KTF,2003-04-15,0.065
NYSE,KTF,2003-03-13,0.065
NYSE,KTF,2003-02-12,0.065
NYSE,KTF,2003-01-15,0.065
NYSE,KTF,2002-12-12,0.065
NYSE,KTF,2002-11-13,0.065
NYSE,KTF,2002-10-15,0.06
NYSE,KTF,2002-09-12,0.06
NYSE,KTF,2002-08-14,0.06
NYSE,KTF,2002-07-11,0.06
NYSE,KTF,2002-06-13,0.06
NYSE,KTF,2002-05-14,0.06
NYSE,KTF,2002-04-11,0.06
NYSE,KTF,2002-03-13,0.06
NYSE,KTF,2002-02-13,0.06
NYSE,KTF,2002-01-15,0.06
NYSE,KTF,2001-12-13,0.06
NYSE,KTF,2001-11-13,0.06
NYSE,KTF,2001-10-11,0.06
NYSE,KTF,2001-08-13,0.06
NYSE,KTF,2001-07-12,0.06
NYSE,KTF,2001-06-13,0.06
NYSE,KTF,2001-05-11,0.06
NYSE,KTF,2001-04-11,0.06
NYSE,KTF,2001-03-13,0.06
NYSE,KTF,2001-02-13,0.06
NYSE,KTF,2001-01-11,0.06
NYSE,KTF,2000-12-13,0.06
NYSE,KTF,2000-11-13,0.06
NYSE,KTF,2000-10-12,0.06
NYSE,KTF,2000-09-13,0.06
NYSE,KTF,2000-08-11,0.069
NYSE,KTF,2000-07-13,0.069
NYSE,KTF,2000-06-13,0.069
NYSE,KTF,2000-05-11,0.068
NYSE,KTF,2000-04-13,0.069
NYSE,KTF,2000-03-13,0.068
NYSE,KTF,2000-02-11,0.069
NYSE,KTF,2000-01-13,0.069
NYSE,KTF,1999-12-13,0.069
NYSE,KTF,1999-11-10,0.069
NYSE,KTF,1999-10-13,0.069
NYSE,KTF,1999-09-13,0.069
NYSE,KTF,1999-08-11,0.068
NYSE,KTF,1999-07-13,0.069
NYSE,KTF,1999-06-11,0.068
NYSE,KTF,1999-05-12,0.068
NYSE,KTF,1999-04-13,0.068
NYSE,KTF,1999-03-11,0.068
NYSE,KTF,1999-02-10,0.068
NYSE,KTF,1999-01-13,0.068
NYSE,KTF,1998-12-11,0.075
NYSE,KTF,1998-11-10,0.075
NYSE,KTF,1998-10-13,0.075
NYSE,KTF,1998-09-11,0.075
NYSE,KTF,1998-08-12,0.075
NYSE,KTF,1998-07-13,0.075
NYSE,KTF,1998-06-11,0.075
NYSE,KTF,1998-05-13,0.075
NYSE,KTF,1998-04-13,0.075
NYSE,KTF,1998-03-11,0.075
NYSE,KTF,1998-02-11,0.075
NYSE,KTF,1998-01-13,0.075
NYSE,KTF,1997-12-11,0.075
NYSE,KTF,1997-11-12,0.075
NYSE,KTF,1997-10-10,0.075
NYSE,KTF,1997-09-11,0.075
NYSE,KTF,1997-08-13,0.075
NYSE,KTF,1997-07-11,0.075
NYSE,KTF,1997-06-11,0.075
NYSE,KTF,1997-05-13,0.075
NYSE,KTF,1997-04-11,0.075
NYSE,KTF,1997-03-12,0.075
NYSE,KTF,1997-02-12,0.075
NYSE,KTF,1997-01-13,0.075
NYSE,KTF,1996-12-11,0.075
NYSE,KTF,1996-11-13,0.075
NYSE,KTF,1996-10-10,0.072
NYSE,KTF,1996-09-11,0.072
NYSE,KTF,1996-08-13,0.072
NYSE,KTF,1996-07-11,0.072
NYSE,KTF,1996-06-12,0.072
NYSE,KTF,1996-05-13,0.072
NYSE,KTF,1996-04-11,0.072
NYSE,KTF,1996-03-13,0.072
NYSE,KTF,1996-02-13,0.072
NYSE,KTF,1996-01-11,0.072
NYSE,KTF,1995-12-11,0.072
NYSE,KTF,1995-11-09,0.072
NYSE,KTF,1995-10-06,0.072
NYSE,KTF,1995-09-11,0.072
NYSE,KTF,1995-08-09,0.072
NYSE,KTF,1995-07-10,0.072
NYSE,KTF,1995-06-13,0.072
NYSE,KTF,1995-05-09,0.072
NYSE,KTF,1995-04-07,0.072
NYSE,KTF,1995-03-09,0.072
NYSE,KTF,1995-02-09,0.072
NYSE,KTF,1995-01-09,0.072
NYSE,KTF,1994-12-09,0.072
NYSE,KTF,1994-11-08,0.072
NYSE,KTF,1994-10-07,0.072
NYSE,KTF,1994-09-09,0.072
NYSE,KTF,1994-08-09,0.072
NYSE,KTF,1994-07-11,0.072
NYSE,KTF,1994-06-09,0.072
NYSE,KTF,1994-05-09,0.072
NYSE,KTF,1994-04-11,0.072
NYSE,KTF,1994-03-09,0.072
NYSE,KTF,1994-02-09,0.072
NYSE,KTF,1994-01-10,0.072
NYSE,KTF,1993-12-09,0.072
NYSE,KTF,1993-11-08,0.072
NYSE,KTF,1993-10-08,0.072
NYSE,KTF,1993-09-09,0.072
NYSE,KTF,1993-08-09,0.072
NYSE,KTF,1993-07-09,0.072
NYSE,KTF,1993-06-09,0.072
NYSE,KTF,1993-05-10,0.072
NYSE,KTF,1993-04-08,0.072
NYSE,KTF,1993-03-09,0.072
NYSE,KTF,1993-02-05,0.072
NYSE,KTF,1993-01-11,0.072
NYSE,KTF,1992-12-09,0.072
NYSE,KTF,1992-11-06,0.072
NYSE,KTF,1992-10-08,0.072
NYSE,KTF,1992-09-09,0.072
NYSE,KTF,1992-08-10,0.072
NYSE,KTF,1992-07-09,0.072
NYSE,KTF,1992-06-09,0.072
NYSE,KTF,1992-05-11,0.072
NYSE,KTF,1992-04-09,0.072
NYSE,KTF,1992-03-09,0.072
NYSE,KTF,1992-02-10,0.072
NYSE,KTF,1992-01-09,0.072
NYSE,KTF,1991-12-09,0.072
NYSE,KTF,1991-11-08,0.072
NYSE,KTF,1991-10-08,0.072
NYSE,KTF,1991-09-09,0.072
NYSE,KTF,1991-08-09,0.072
NYSE,KTF,1991-07-09,0.072
NYSE,KTF,1991-06-10,0.072
NYSE,KTF,1991-05-09,0.072
NYSE,KTF,1991-04-09,0.072
NYSE,KTF,1991-03-11,0.072
NYSE,KTF,1991-02-11,0.072
NYSE,KTF,1991-01-09,0.072
NYSE,KTF,1990-12-10,0.072
NYSE,KTF,1990-11-08,0.072
NYSE,KTF,1990-10-09,0.072
NYSE,KTF,1990-09-10,0.072
NYSE,KTF,1990-08-09,0.072
NYSE,KTF,1990-07-09,0.072
NYSE,KTF,1990-06-11,0.072
NYSE,KTF,1990-05-09,0.072
NYSE,KTF,1990-04-06,0.072
NYSE,KTF,1990-03-09,0.072
NYSE,KTF,1990-02-09,0.072
NYSE,KTF,1990-01-08,0.072
NYSE,KTF,1989-12-11,0.072
NYSE,KTF,1989-11-09,0.072
NYSE,KTF,1989-10-06,0.072
NYSE,KTF,1989-09-11,0.072
NYSE,KTF,1989-08-09,0.072
NYSE,KTF,1989-07-10,0.072
NYSE,KNO,2010-01-27,0.838
NYSE,KNO,2009-07-28,0.838
NYSE,KNO,2009-01-28,0.838
NYSE,KNO,2008-07-28,0.838
NYSE,KNO,2008-01-28,0.838
NYSE,KNO,2007-07-26,0.838
NYSE,KNO,2007-01-26,0.838
NYSE,KNO,2006-07-26,0.838
NYSE,KNO,2006-01-26,0.838
NYSE,KNO,2005-07-27,0.838
NYSE,KNO,2005-01-26,0.838
NYSE,KNO,2004-07-28,0.838
NYSE,KNO,2004-01-28,0.838
NYSE,KNO,2003-07-28,0.838
NYSE,KNO,2003-01-28,0.838
NYSE,KNO,2002-07-26,0.344
NYSE,KFT,2009-12-28,0.29
NYSE,KFT,2009-09-28,0.29
NYSE,KFT,2009-06-26,0.29
NYSE,KFT,2009-03-23,0.29
NYSE,KFT,2008-12-23,0.29
NYSE,KFT,2008-09-22,0.29
NYSE,KFT,2008-06-25,0.27
NYSE,KFT,2008-03-12,0.27
NYSE,KFT,2007-12-21,0.27
NYSE,KFT,2007-09-06,0.27
NYSE,KFT,2007-06-26,0.25
NYSE,KFT,2007-03-13,0.25
NYSE,KFT,2006-12-22,0.25
NYSE,KFT,2006-09-07,0.25
NYSE,KFT,2006-06-26,0.23
NYSE,KFT,2006-03-13,0.23
NYSE,KFT,2005-12-22,0.23
NYSE,KFT,2005-09-02,0.23
NYSE,KFT,2005-06-24,0.205
NYSE,KFT,2005-03-11,0.205
NYSE,KFT,2004-12-20,0.205
NYSE,KFT,2004-09-10,0.205
NYSE,KFT,2004-06-23,0.18
NYSE,KFT,2004-03-11,0.18
NYSE,KFT,2003-12-18,0.18
NYSE,KFT,2003-09-11,0.18
NYSE,KFT,2003-06-25,0.15
NYSE,KFT,2003-03-12,0.15
NYSE,KFT,2002-12-19,0.15
NYSE,KFT,2002-09-12,0.15
NYSE,KFT,2002-06-26,0.13
NYSE,KFT,2002-03-13,0.13
NYSE,KFT,2001-12-20,0.13
NYSE,KRO,2008-12-08,0.25
NYSE,KRO,2008-09-08,0.25
NYSE,KRO,2008-06-06,0.25
NYSE,KRO,2008-03-07,0.25
NYSE,KRO,2007-12-05,0.25
NYSE,KRO,2007-09-05,0.25
NYSE,KRO,2007-06-13,0.25
NYSE,KRO,2007-03-07,0.25
NYSE,KRO,2006-12-06,0.25
NYSE,KRO,2006-09-06,0.25
NYSE,KRO,2006-06-07,0.25
NYSE,KRO,2006-03-08,0.25
NYSE,KRO,2005-12-07,0.25
NYSE,KRO,2005-09-07,0.25
NYSE,KRO,2005-06-08,0.25
NYSE,KRO,2005-03-08,0.25
NYSE,KRO,2004-12-08,0.25
NYSE,KRO,2004-09-09,0.25
NYSE,KRO,2004-06-09,0.25
NYSE,KRO,2004-03-09,0.25
NYSE,KED,2010-01-13,0.3
NYSE,KED,2009-10-14,0.3
NYSE,KED,2009-07-15,0.3
NYSE,KED,2009-04-15,0.35
NYSE,KED,2009-01-14,0.35
NYSE,KED,2008-10-15,0.42
NYSE,KED,2008-07-16,0.42
NYSE,KED,2008-04-16,0.415
NYSE,KED,2007-12-27,0.41
NYSE,KED,2007-10-17,0.405
NYSE,KED,2007-07-18,0.4
NYSE,KED,2007-04-16,0.32
NYSE,KED,2006-12-27,0.22
NYSE,KYN,2010-01-04,0.48
NYSE,KYN,2009-10-01,0.48
NYSE,KYN,2009-07-01,0.48
NYSE,KYN,2009-04-01,0.48
NYSE,KYN,2009-01-02,0.5
NYSE,KYN,2008-12-31,0.5
NYSE,KYN,2008-10-01,0.5
NYSE,KYN,2008-07-02,0.5
NYSE,KYN,2008-04-01,0.498
NYSE,KYN,2008-01-02,0.495
NYSE,KYN,2007-10-01,0.49
NYSE,KYN,2007-07-02,0.49
NYSE,KYN,2007-04-02,0.48
NYSE,KYN,2007-01-03,0.47
NYSE,KYN,2006-10-02,0.45
NYSE,KYN,2006-07-03,0.44
NYSE,KYN,2006-04-03,0.43
NYSE,KYN,2006-01-03,0.425
NYSE,KYN,2005-10-03,0.42
NYSE,KYN,2005-07-01,0.415
NYSE,KYN,2005-04-01,0.41
NYSE,KYN,2005-01-03,0.25
NYSE,KST,2010-01-14,0.085
NYSE,KST,2009-12-15,0.085
NYSE,KST,2009-11-12,0.08
NYSE,KST,2009-10-14,0.075
NYSE,KST,2009-09-16,0.075
NYSE,KST,2009-08-13,0.075
NYSE,KST,2009-07-15,0.07
NYSE,KST,2009-06-11,0.07
NYSE,KST,2009-05-14,0.07
NYSE,KST,2009-04-15,0.07
NYSE,KST,2009-03-12,0.07
NYSE,KST,2009-02-12,0.07
NYSE,KST,2009-01-15,0.07
NYSE,KST,2008-12-11,0.07
NYSE,KST,2008-11-13,0.07
NYSE,KST,2008-10-14,0.07
NYSE,KST,2008-09-16,0.07
NYSE,KST,2008-08-14,0.07
NYSE,KST,2008-07-15,0.07
NYSE,KST,2008-06-12,0.07
NYSE,KST,2008-05-15,0.07
NYSE,KST,2008-04-15,0.08
NYSE,KST,2008-03-13,0.08
NYSE,KST,2008-02-14,0.08
NYSE,KST,2008-01-16,0.09
NYSE,KST,2007-12-13,0.09
NYSE,KST,2007-11-14,0.09
NYSE,KST,2007-10-11,0.09
NYSE,KST,2007-09-13,0.09
NYSE,KST,2007-08-15,0.09
NYSE,KST,2007-07-12,0.09
NYSE,KST,2007-06-14,0.09
NYSE,KST,2007-05-15,0.09
NYSE,KST,2007-04-12,0.09
NYSE,KST,2007-03-15,0.09
NYSE,KST,2007-02-14,0.09
NYSE,KST,2007-01-16,0.09
NYSE,KST,2006-12-14,0.09
NYSE,KST,2006-11-16,0.09
NYSE,KST,2006-10-12,0.09
NYSE,KST,2006-09-19,0.09
NYSE,KST,2006-08-15,0.09
NYSE,KST,2006-07-13,0.09
NYSE,KST,2006-06-14,0.09
NYSE,KST,2006-05-16,0.09
NYSE,KST,2006-04-17,0.09
NYSE,KST,2006-03-14,0.09
NYSE,KST,2006-02-14,0.09
NYSE,KST,2006-01-17,0.09
NYSE,KST,2005-12-15,0.09
NYSE,KST,2005-11-15,0.09
NYSE,KST,2005-10-13,0.09
NYSE,KST,2005-09-15,0.09
NYSE,KST,2005-08-11,0.09
NYSE,KST,2005-07-14,0.09
NYSE,KST,2005-06-15,0.09
NYSE,KST,2005-05-12,0.09
NYSE,KST,2005-04-14,0.09
NYSE,KST,2005-03-15,0.09
NYSE,KST,2005-02-15,0.09
NYSE,KST,2005-01-13,0.09
NYSE,KST,2004-12-15,0.09
NYSE,KST,2004-11-12,0.09
NYSE,KST,2004-10-14,0.09
NYSE,KST,2004-09-15,0.09
NYSE,KST,2004-08-12,0.09
NYSE,KST,2004-07-14,0.09
NYSE,KST,2004-06-15,0.09
NYSE,KST,2004-05-13,0.09
NYSE,KST,2004-04-14,0.09
NYSE,KST,2004-03-11,0.09
NYSE,KST,2004-02-12,0.09
NYSE,KST,2004-01-14,0.09
NYSE,KST,2003-12-12,0.09
NYSE,KST,2003-11-13,0.09
NYSE,KST,2003-10-16,0.09
NYSE,KST,2003-09-11,0.09
NYSE,KST,2003-08-13,0.09
NYSE,KST,2003-07-15,0.09
NYSE,KST,2003-06-12,0.09
NYSE,KST,2003-05-14,0.09
NYSE,KST,2003-04-15,0.09
NYSE,KST,2003-03-13,0.09
NYSE,KST,2003-02-12,0.09
NYSE,KST,2003-01-15,0.09
NYSE,KST,2002-12-12,0.09
NYSE,KST,2002-11-13,0.09
NYSE,KST,2002-10-15,0.09
NYSE,KST,2002-09-12,0.09
NYSE,KST,2002-08-14,0.09
NYSE,KST,2002-07-11,0.09
NYSE,KST,2002-06-13,0.09
NYSE,KST,2002-05-14,0.1
NYSE,KST,2002-04-11,0.1
NYSE,KST,2002-03-13,0.1
NYSE,KST,2002-02-13,0.1
NYSE,KST,2002-01-15,0.1
NYSE,KST,2001-12-13,0.1
NYSE,KST,2001-11-13,0.1
NYSE,KST,2001-10-11,0.1
NYSE,KST,2001-08-13,0.1
NYSE,KST,2001-07-12,0.13
NYSE,KST,2001-06-13,0.13
NYSE,KST,2001-05-11,0.13
NYSE,KST,2001-04-11,0.13
NYSE,KST,2001-03-13,0.13
NYSE,KST,2001-02-13,0.13
NYSE,KST,2001-01-11,0.13
NYSE,KST,2000-12-13,0.13
NYSE,KST,2000-11-13,0.13
NYSE,KST,2000-10-12,0.13
NYSE,KST,2000-09-13,0.13
NYSE,KST,2000-08-11,0.13
NYSE,KST,2000-07-13,0.13
NYSE,KST,2000-06-13,0.15
NYSE,KST,2000-05-11,0.15
NYSE,KST,2000-04-13,0.15
NYSE,KST,2000-03-13,0.15
NYSE,KST,2000-02-11,0.15
NYSE,KST,1999-12-31,0.15
NYSE,KST,1999-12-13,0.15
NYSE,KST,1999-11-10,0.15
NYSE,KST,1999-10-13,0.15
NYSE,KST,1999-09-13,0.15
NYSE,KST,1999-08-11,0.15
NYSE,KST,1999-07-13,0.15
NYSE,KST,1999-06-11,0.15
NYSE,KST,1999-05-12,0.15
NYSE,KST,1999-04-13,0.15
NYSE,KST,1999-03-11,0.15
NYSE,KST,1999-02-10,0.15
NYSE,KST,1998-12-21,0.15
NYSE,KST,1998-12-11,0.15
NYSE,KST,1998-11-10,0.15
NYSE,KST,1998-10-13,0.15
NYSE,KST,1998-09-11,0.15
NYSE,KST,1998-08-12,0.15
NYSE,KST,1998-07-13,0.15
NYSE,KST,1998-06-11,0.15
NYSE,KST,1998-05-13,0.15
NYSE,KST,1998-04-13,0.15
NYSE,KST,1998-03-11,0.15
NYSE,KST,1998-02-11,0.15
NYSE,KST,1997-12-22,0.15
NYSE,KST,1997-12-11,0.15
NYSE,KST,1997-11-12,0.15
NYSE,KST,1997-10-10,0.15
NYSE,KST,1997-09-11,0.15
NYSE,KST,1997-08-13,0.15
NYSE,KST,1997-07-11,0.15
NYSE,KST,1997-06-11,0.147
NYSE,KST,1997-05-13,0.147
NYSE,KST,1997-04-11,0.147
NYSE,KST,1997-03-12,0.147
NYSE,KST,1997-02-12,0.147
NYSE,KST,1996-12-20,0.167
NYSE,KST,1996-12-11,0.147
NYSE,KST,1996-11-13,0.147
NYSE,KST,1996-10-10,0.147
NYSE,KST,1996-09-11,0.147
NYSE,KST,1996-08-13,0.147
NYSE,KST,1996-07-11,0.147
NYSE,KST,1996-06-12,0.147
NYSE,KST,1996-05-13,0.145
NYSE,KST,1996-04-11,0.145
NYSE,KST,1996-03-13,0.145
NYSE,KST,1996-02-13,0.145
NYSE,KST,1995-12-21,0.175
NYSE,KST,1995-12-11,0.145
NYSE,KST,1995-11-09,0.145
NYSE,KST,1995-10-06,0.435
NYSE,KST,1995-09-11,0.145
NYSE,KEF,2008-12-18,0.01
NYSE,KEF,2008-07-08,0.02
NYSE,KEF,1995-12-21,0.02
NYSE,KYO,2006-09-27,0.425
NYSE,KYO,2006-03-29,0.426
NYSE,KYO,2005-09-28,0.45
NYSE,KYO,2005-03-29,0.47
NYSE,KYO,2004-09-28,0.273
NYSE,KYO,2004-03-29,0.271
NYSE,KYO,2003-09-25,0.256
NYSE,KYO,2003-03-27,0.256
NYSE,KYO,2002-09-25,0.245
NYSE,KYO,2002-03-26,0.228
NYSE,KYO,2001-09-26,0.255
NYSE,KYO,2001-03-28,0.244
NYSE,KYO,2000-09-26,0.28
NYSE,KYO,2000-03-28,0.283
NYSE,KYO,1999-09-28,0.274
NYSE,KYO,1999-03-29,0.25
NYSE,KYO,1998-09-28,0.3
NYSE,KYO,1998-03-27,0.2335
NYSE,KYO,1997-09-25,0.247
NYSE,KYO,1997-03-26,0.2435
NYSE,KYO,1996-09-26,0.274
NYSE,KYO,1996-03-27,0.236
NYSE,KYO,1995-09-27,0.259
NYSE,KYO,1995-03-27,0.2775
NYSE,KYO,1994-09-23,0.1075
NYSE,KYO,1994-03-24,0.0975
NYSE,KYO,1993-09-23,0.239
NYSE,KYO,1993-03-24,0.0885
NYSE,KYO,1992-09-23,0.201
NYSE,KYO,1992-03-24,0.1895
NYSE,KYO,1991-09-23,0.159
NYSE,KYO,1991-03-22,0.1355
NYSE,KYO,1990-09-21,0.134
NYSE,KYO,1990-03-23,0.1435
NYSE,KYO,1989-09-22,0.1275
NYSE,KYO,1989-03-23,0.145
NYSE,KYO,1988-09-23,0.0685
NYSE,KYO,1988-03-24,0.2915
